Time (s),Filtered Voltage (V)
0.0021581649780273438,0.00018188028866812704
0.0021581649780273438,4.261808415860303e-05
0.0021581649780273438,6.433817386622248e-05
0.0021581649780273438,0.00023687702200069922
0.0021581649780273438,0.0004112893726502994
0.0021581649780273438,0.00042175735602871533
0.0021581649780273438,0.00023133841461491178
0.0021581649780273438,-3.2072991370874086e-05
0.0021581649780273438,-0.0001841402820941745
0.0021581649780273438,-0.00013863679364089078
0.0021581649780273438,3.410378491987883e-05
0.0021581649780273438,0.00019122930586815639
0.0021581649780273438,0.0002483839993810959
0.0021581649780273438,0.00022976606735773043
0.0021581649780273438,0.0002090619490164963
0.0021581649780273438,0.0002168674945709411
0.0021581649780273438,0.00020478471861769786
0.0041599273681640625,9.807431013492807e-05
0.0041599273681640625,-0.00011360921390542315
0.0041599273681640625,-0.00033992243085780504
0.0041599273681640625,-0.00044859249521886515
0.0041599273681640625,-0.0003647846422019753
0.0041599273681640625,-0.00012468863606103899
0.0041599273681640625,0.00015450069033302475
0.0041599273681640625,0.0003585122053262193
0.0041599273681640625,0.0004469486725925661
0.0041599273681640625,0.0004587552918158948
0.0041599273681640625,0.00045595435906127356
0.0041599273681640625,0.00045871236274389716
0.0041599273681640625,0.000426718096059107
0.0041599273681640625,0.0003029813536356834
0.0041599273681640625,8.488069364668915e-05
0.0041599273681640625,-0.00014462795269146305
0.0041599273681640625,-0.0002675798351029574
0.0041599273681640625,-0.00022487278295903169
0.0041599273681640625,-6.139935878569919e-05
0.0041599273681640625,0.00011937293966187187
0.0041599273681640625,0.00023373348286413688
0.0041599273681640625,0.00025258937120735495
0.0041599273681640625,0.00018930147028065387
0.0041599273681640625,8.014912267674608e-05
0.0041599273681640625,-3.440758897934304e-05
0.0041599273681640625,-0.0001355209497557022
0.0041599273681640625,-0.00023339446614443197
0.0041599273681640625,-0.0003342006570232266
0.0041599273681640625,-0.00040498199299024787
0.0041599273681640625,-0.0003908771289820249
0.0041599273681640625,-0.00027206315294059775
0.0041599273681640625,-9.634205713018606e-05
0.0041599273681640625,4.6026383891386944e-05
0.0041599273681640625,8.176284829481932e-05
0.0041599273681640625,4.910401321426834e-06
0.0041599273681640625,-0.00011677380158712227
0.0041599273681640625,-0.00019030108552168634
0.0041599273681640625,-0.00016689697766226428
0.0041599273681640625,-7.176295693732949e-05
0.0041599273681640625,3.032365512311855e-05
0.0041599273681640625,9.468515730302726e-05
0.0041599273681640625,0.00012263463828075864
0.0041599273681640625,0.00013631632444945075
0.0041599273681640625,0.00014226392927884143
0.0041599273681640625,0.00012738846580904073
0.0041599273681640625,8.227638086159194e-05
0.0041599273681640625,2.0312989771114838e-05
0.0041599273681640625,-2.074785955997331e-05
0.0041599273681640625,3.894948931187007e-06
0.0041599273681640625,0.00011124344949364003
0.0041599273681640625,0.00026198932352159766
0.0041599273681640625,0.0003718164144081816
0.0041599273681640625,0.00036193860452875953
0.0041599273681640625,0.000213485991008343
0.0041599273681640625,-1.0641259530595001e-05
0.0041599273681640625,-0.0001965250354506205
0.0041599273681640625,-0.0002534597991397308
0.0041599273681640625,-0.0001811015888689459
0.0041599273681640625,-6.937645686477969e-05
0.0041599273681640625,-2.25159136721488e-05
0.006162166595458984,-6.818099743846872e-05
0.006162166595458984,-0.00013554814312405008
0.006162166595458984,-0.00013068915830598553
0.006162166595458984,-3.6604114171876716e-05
0.006162166595458984,7.03451186822096e-05
0.006162166595458984,0.00010170890737362773
0.006162166595458984,3.7524223346485575e-05
0.006162166595458984,-7.617118041709951e-05
0.006162166595458984,-0.0001862528815895223
0.006162166595458984,-0.00027036335092848866
0.006162166595458984,-0.0003282847003149513
0.006162166595458984,-0.0003623423331614096
0.006162166595458984,-0.000373629784970815
0.006162166595458984,-0.00036016657234348454
0.006162166595458984,-0.00030711416006217753
0.006162166595458984,-0.00019154132759933044
0.006162166595458984,-1.1776839542567555e-05
0.006162166595458984,0.00018993486710823127
0.006162166595458984,0.00033836621389904566
0.006162166595458984,0.0003594037180296486
0.006162166595458984,0.00021857583421173635
0.006162166595458984,-4.729966832444909e-05
0.006162166595458984,-0.00033016639388311884
0.006162166595458984,-0.000506283862391841
0.006162166595458984,-0.0005191031731047805
0.006162166595458984,-0.00041431346905412906
0.006162166595458984,-0.00028654338323734935
0.006162166595458984,-0.00018924082761311142
0.006162166595458984,-0.00010287289716029167
0.006162166595458984,5.9912912440520465e-06
0.006162166595458984,0.00010666239305368114
0.006162166595458984,0.00010672318616852992
0.006162166595458984,-5.438605452107916e-05
0.006162166595458984,-0.00031877276592794486
0.006162166595458984,-0.0005300670926611463
0.006162166595458984,-0.0005492736223613172
0.006162166595458984,-0.00035985880133192883
0.006162166595458984,-7.13068714473141e-05
0.006162166595458984,0.00017248473586870845
0.006162166595458984,0.0002938456782769919
0.006162166595458984,0.000309694823149942
0.006162166595458984,0.00028125397055183006
0.006162166595458984,0.0002466139379147526
0.006162166595458984,0.00019897183850313904
0.006162166595458984,0.00012013135239253219
0.006162166595458984,2.5161432202563945e-05
0.006162166595458984,-3.352545812495156e-05
0.007664203643798828,-8.171144373190007e-06
0.007664203643798828,0.00010134388851840482
0.007664203643798828,0.00024271370694876556
0.007664203643798828,0.0003376428083640834
0.007664203643798828,0.0003156167066530284
0.007664203643798828,0.000149891936574097
0.007664203643798828,-0.00011094687788679519
0.007664203643798828,-0.00034943407412449515
0.007664203643798828,-0.0004468176913274008
0.007664203643798828,-0.00036906144749352364
0.007664203643798828,-0.00018934440197507837
0.007664203643798828,-2.4005014825531934e-05
0.007664203643798828,4.915746834567721e-05
0.007664203643798828,1.896313572882425e-05
0.007664203643798828,-7.765408746755074e-05
0.007664203643798828,-0.0001776734820444315
0.007664203643798828,-0.0002118865038472352
0.007664203643798828,-0.0001389908475293365
0.007664203643798828,2.022996213184e-05
0.007664203643798828,0.0001857125219112407
0.007664203643798828,0.0002682883686284201
0.007664203643798828,0.0002321311707444227
0.007664203643798828,0.00012041993684467917
0.007664203643798828,2.168394636692852e-05
0.007664203643798828,-2.487778493929388e-06
0.007664203643798828,2.9328449348836163e-05
0.007664203643798828,3.947888278018876e-05
0.007664203643798828,-2.4715968589619578e-05
0.007664203643798828,-0.0001286792191496917
0.007664203643798828,-0.00017841871219552132
0.007664203643798828,-0.00011173139429922475
0.007664203643798828,3.6384302621449556e-05
0.007664203643798828,0.000154446345664164
0.007664203643798828,0.00014330663783593015
0.007664203643798828,-3.7362356284122822e-06
0.007664203643798828,-0.00019913847030567823
0.007664203643798828,-0.0003350863622802967
0.007664203643798828,-0.0003594677538468219
0.007664203643798828,-0.0002884284604417243
0.007664203643798828,-0.00016713265618180945
0.007664203643798828,-3.695440739286492e-05
0.007664203643798828,6.708981224405052e-05
0.007664203643798828,0.00011609411897790471
0.007664203643798828,0.00010489353681634081
0.007664203643798828,6.344573366220187e-05
0.007664203643798828,3.1709840991549916e-05
0.007664203643798828,1.8711700423969696e-05
0.007664203643798828,-2.832420035302407e-07
0.007664203643798828,-4.0768205553264534e-05
0.007664203643798828,-7.999281270100819e-05
0.007664203643798828,-8.73118486849425e-05
0.007664203643798828,-7.627599282756163e-05
0.007664203643798828,-0.00010423178595866257
0.007664203643798828,-0.0002060702971328836
0.007664203643798828,-0.00033494040895657264
0.007664203643798828,-0.0003886425182286016
0.007664203643798828,-0.0003061170684266908
0.007664203643798828,-0.0001306275331958706
0.007664203643798828,2.996663604441887e-05
0.007664203643798828,9.713756432586759e-05
0.007664203643798828,6.840317731491765e-05
0.007664203643798828,-1.2559122799304243e-05
0.007664203643798828,-0.00010334397125409706
0.007664203643798828,-0.00017602642050284307
0.009776115417480469,-0.00020837532145814692
0.009776115417480469,-0.00018580266525424454
0.009776115417480469,-0.0001183328704787774
0.009776115417480469,-5.25577662751191e-05
0.009776115417480469,-5.477524353811639e-05
0.009776115417480469,-0.0001603145767886619
0.009776115417480469,-0.00032779231977331875
0.009776115417480469,-0.00045792989218673534
0.009776115417480469,-0.00047972804972244433
0.009776115417480469,-0.0004210788120160987
0.009776115417480469,-0.00038014233332767723
0.010769367218017578,-0.00041782845535304506
0.010769367218017578,-0.00048559997015010085
0.010769367218017578,-0.0004718211772258388
0.010769367218017578,-0.00032107723316433063
0.010769367218017578,-9.852930809033068e-05
0.010769367218017578,6.966208840532679e-05
0.010769367218017578,0.00011288247561076237
0.010769367218017578,6.494865501435934e-05
0.010769367218017578,8.30513236470696e-06
0.010769367218017578,-5.106127699365918e-06
0.010769367218017578,2.408162647593394e-05
0.010769367218017578,6.53469713800197e-05
0.010769367218017578,7.825178795485861e-05
0.010769367218017578,2.9716475839583127e-05
0.010769367218017578,-7.576597282909467e-05
0.010769367218017578,-0.0001828962518255577
0.010769367218017578,-0.00022364946270879736
0.010769367218017578,-0.00017456811851265856
0.010769367218017578,-7.121741723729347e-05
0.010769367218017578,2.5932557225732995e-05
0.010769367218017578,7.211596950219192e-05
0.010769367218017578,6.2345393627295e-05
0.011587381362915039,3.4277243293663655e-05
0.011587381362915039,3.5462898766559434e-05
0.011587381362915039,6.857865133341703e-05
0.011587381362915039,7.86111293250641e-05
0.011587381362915039,1.4435577923953725e-05
0.011587381362915039,-0.00010024536404123992
0.011587381362915039,-0.00017373205663748437
0.011587381362915039,-0.00012809929349198856
0.011587381362915039,2.8586422349245143e-05
0.011587381362915039,0.0002058610281959467
0.012111663818359375,0.00029743202839613146
0.012111663818359375,0.00024837988355230105
0.012111663818359375,7.864549831005857e-05
0.012111663818359375,-0.00013460447683723493
0.012111663818359375,-0.00029303346008362934
0.012111663818359375,-0.0003211631729107977
0.012111663818359375,-0.0002114983147815666
0.012111663818359375,-3.9280140288862975e-05
0.012111663818359375,8.716587835912225e-05
0.012111663818359375,0.00011097623919677243
0.012111663818359375,6.047999986757727e-05
0.012111663818359375,-2.127753494995296e-06
0.012111663818359375,-4.944326556430426e-05
0.012111663818359375,-9.686355552268749e-05
0.012111663818359375,-0.00015635255706357795
0.012111663818359375,-0.00020040801348295426
0.012111663818359375,-0.0001778486197034626
0.012111663818359375,-6.598905481521226e-05
0.012111663818359375,9.332493265271572e-05
0.012111663818359375,0.0002157483444729389
0.012111663818359375,0.00024113943180527282
0.012111663818359375,0.00018230427029037634
0.012111663818359375,0.0001064223154655298
0.012111663818359375,6.64143600799846e-05
0.012111663818359375,5.2841644589119946e-05
0.013126850128173828,1.8955919461540794e-05
0.013126850128173828,-5.104178212036413e-05
0.013126850128173828,-0.0001175089364093226
0.013126850128173828,-0.00013743806789376264
0.013126850128173828,-0.00011983927431537742
0.013126850128173828,-0.00010595628055507395
0.013126850128173828,-0.00010540493388361925
0.013126850128173828,-8.147654796025428e-05
0.013126850128173828,-5.839107334887055e-06
0.013471603393554688,9.23111920703822e-05
0.013471603393554688,0.0001483504997207354
0.013471603393554688,0.00013265223235823568
0.013471603393554688,8.782171813604259e-05
0.013471603393554688,8.490454016604171e-05
0.013879776000976562,0.00014088712090637375
0.013879776000976562,0.00018874711496940987
0.013879776000976562,0.00013974715293508378
0.013879776000976562,-2.2003558233734556e-05
0.013879776000976562,-0.00021174101996682723
0.013879776000976562,-0.0003170259740212476
0.013879776000976562,-0.000299859684032712
0.014280319213867188,-0.0002195442872647648
0.014280319213867188,-0.00015240932550635884
0.014280319213867188,-0.00010691859847069605
0.014280319213867188,-3.977804490376416e-05
0.014280319213867188,5.224603706571955e-05
0.014280319213867188,9.123368015937114e-05
0.014280319213867188,-9.637742998121732e-06
0.014280319213867188,-0.00023885461649374385
0.014280319213867188,-0.00046413818894426476
0.014280319213867188,-0.0005239504671342573
0.014280319213867188,-0.0003524928492060693
0.014280319213867188,-3.153860907634558e-05
0.014280319213867188,0.00027056771678413925
0.014280319213867188,0.000415748711467885
0.014280319213867188,0.00037270006295750196
0.014280319213867188,0.00020827095190567064
0.014280319213867188,2.6620480169201417e-05
0.014280319213867188,-8.835231581046535e-05
0.014280319213867188,-0.0001028348081284635
0.014280319213867188,-3.837695607210306e-05
0.014280319213867188,4.545270325936793e-05
0.015309810638427734,9.313709874681628e-05
0.015309810638427734,9.85802131928663e-05
0.015309810638427734,0.00010613034633603291
0.015309810638427734,0.00015173146362224918
0.015309810638427734,0.00020443583339543777
0.015309810638427734,0.0001840535891951802
0.015309810638427734,4.725548287986162e-05
0.015309810638427734,-0.0001496076173483672
0.015309810638427734,-0.00028286877720846325
0.015309810638427734,-0.0002604762299784683
0.015309810638427734,-9.365259491927482e-05
0.015309810638427734,0.00011868191456886321
0.015309810638427734,0.00027052226576157245
0.015309810638427734,0.00032232301168126957
0.015309810638427734,0.000309989422139017
0.015309810638427734,0.0002937432872354201
0.015309810638427734,0.0003031827656793973
0.015309810638427734,0.00032447943141545774
0.015309810638427734,0.0003242824717332428
0.016318559646606445,0.0002788961565394099
0.016318559646606445,0.000192595929449876
0.016318559646606445,0.00010238564955290637
0.016318559646606445,6.0167376278692e-05
0.016318559646606445,9.251342102064177e-05
0.016318559646606445,0.00017103151989608762
0.01674175262451172,0.00022889282330587125
0.01674175262451172,0.0002109294754933358
0.01674175262451172,0.00010957424223360566
0.01674175262451172,-3.551347384774197e-05
0.01674175262451172,-0.0001572301917735263
0.01674175262451172,-0.00018869733574010755
0.01674175262451172,-0.00010315009071925187
0.01674175262451172,5.5585896801758035e-05
0.01674175262451172,0.00019396560587215831
0.017246007919311523,0.00023581310035373246
0.017246007919311523,0.00017272603862916792
0.017246007919311523,5.2486247425521944e-05
0.017246007919311523,-7.156651226593568e-05
0.017246007919311523,-0.000174573460383246
0.017246007919311523,-0.00025300530738099527
0.017246007919311523,-0.0003008820456212593
0.017246007919311523,-0.00030610707497596024
0.017246007919311523,-0.000269762245076765
0.017246007919311523,-0.00021615817969314745
0.017246007919311523,-0.00017315171611158645
0.017246007919311523,-0.00014555053198578023
0.017246007919311523,-0.00011847177561859792
0.017246007919311523,-8.992119596265666e-05
0.017246007919311523,-8.745086889717173e-05
0.017246007919311523,-0.00013573869295075328
0.017246007919311523,-0.0002108188044028223
0.017246007919311523,-0.0002495689178144981
0.017246007919311523,-0.00021504361191116437
0.017246007919311523,-0.0001370909987946693
0.017246007919311523,-7.681873206877036e-05
0.017246007919311523,-6.399934720060122e-05
0.017246007919311523,-8.121753342992146e-05
0.017246007919311523,-9.174918524435602e-05
0.017246007919311523,-6.077676875695717e-05
0.017246007919311523,3.571901315547203e-05
0.017246007919311523,0.00018738381881753293
0.017246007919311523,0.0003283190027722893
0.017246007919311523,0.000364250201299691
0.017246007919311523,0.0002430954970125328
0.017246007919311523,7.018395594336351e-06
0.017246007919311523,-0.0002254536676963845
0.017246007919311523,-0.00033841477018908616
0.017246007919311523,-0.00029474511671681613
0.017246007919311523,-0.00014501024228223688
0.017246007919311523,2.886210636857331e-05
0.017246007919311523,0.0001675021422401135
0.025690555572509766,0.00023939208790540572
0.0308377742767334,0.00022867380154192483
0.03588223457336426,0.0001505023305506679
0.03841543197631836,7.093810491545522e-05
0.03841543197631836,7.421281124946851e-05
0.048935651779174805,0.00018291594628106172
0.0527644157409668,0.0003105208700133847
0.05738115310668945,0.00030831264390425103
0.061173439025878906,8.008777129212771e-05
0.061173439025878906,-0.00032438157408457556
0.06931614875793457,-0.0007132150588016542
0.06931614875793457,-0.0008644163618513427
0.07741522789001465,-0.0006799264374171446
0.07964110374450684,-0.0002708960074604757
0.08733773231506348,0.00010510695099692926
0.09002566337585449,0.00022633198252592284
0.09002566337585449,7.123416788468635e-05
0.09961748123168945,-0.00017764510198879456
0.09961748123168945,-0.0003025908905971694
0.10980653762817383,-0.00024078470389286654
0.10980653762817383,-0.00011471523009343515
0.1177372932434082,-8.116741083629209e-05
0.11977458000183105,-0.00016632012492847544
0.11977458000183105,-0.00025886400797307926
0.13025283813476562,-0.00024539858263177466
0.13025283813476562,-0.00012113449704229843
0.13752317428588867,3.0934326259801116e-05
0.14443683624267578,0.00013223404606480232
0.1483466625213623,0.0001604596324970783
0.1521902084350586,0.00013955790747546332
0.157271146774292,0.00011265414183489533
0.16149330139160156,0.00011485306115872592
0.16471576690673828,0.0001422507946968388
0.16881489753723145,0.00014520716344319223
0.17296099662780762,7.074434808454963e-05
0.17745018005371094,-8.221376394308766e-05
0.17745018005371094,-0.00025141186146783174
0.1883103847503662,-0.0003469838042214181
0.1883103847503662,-0.0003004068982261815
0.1883103847503662,-0.00010864591573444947
0.19858932495117188,0.00014190206981465776
0.19858932495117188,0.00030653775960382175
0.20902180671691895,0.0002739352390525817
0.21294140815734863,5.385210193913721e-05
0.217454195022583,-0.00021979490699614425
0.21947550773620605,-0.0003819080994263948
0.2275097370147705,-0.0003517371449992336
0.2304081916809082,-0.00018009897189572813
0.2361900806427002,-4.412121605672666e-08
0.2392747402191162,7.227237420197113e-05
0.2452831268310547,1.454023928930408e-05
0.24950265884399414,-9.781846284087726e-05
0.24950265884399414,-0.00016126634159927244
0.257368803024292,-0.00012496220001710425
0.2605855464935303,-1.1236120302092856e-05
0.2605855464935303,0.00012230577872188444
0.2716560363769531,0.00022047768158159282
0.27566003799438477,0.00024546275377651647
0.27977943420410156,0.00019287801122236105
0.27977943420410156,0.00010812285130839069
0.28765034675598145,6.732108080798343e-05
0.2922060489654541,0.00011887731139741536
0.29727602005004883,0.00023756475085132768
0.30036401748657227,0.0003392135614224213
0.3065683841705322,0.00034568297576179465
0.3106703758239746,0.00024755136267535187
0.3106703758239746,0.00011586287867714077
0.3177459239959717,4.899438660049311e-05
0.32334232330322266,9.288817534141094e-05
0.3273952007293701,0.0002065467377797013
0.3314328193664551,0.00030730209175063505
0.3366365432739258,0.00034751846524740137
0.3416895866394043,0.0003444176955290099
0.34569787979125977,0.0003412836626593116
0.3499412536621094,0.0003493917386326666
0.3520348072052002,0.00033235504800462556
0.35744404792785645,0.0002471087242599534
0.36231446266174316,9.86555639855266e-05
0.3673679828643799,-4.7942910227856415e-05
0.3673679828643799,-0.00011189811634195441
0.37346363067626953,-5.6108252997219934e-05
0.38007450103759766,8.92440189649478e-05
0.38451433181762695,0.0002514642096448055
0.3876161575317383,0.0003602151366820281
0.39278721809387207,0.00037742344210531297
0.397416353225708,0.00030104186931222566
0.4020252227783203,0.00015389274620883922
0.4050312042236328,-2.9449662670837304e-05
0.4096412658691406,-0.0002104354304613851
0.41321611404418945,-0.00034694006216657084
0.4173550605773926,-0.0003960460209018569
0.42340683937072754,-0.0003315968661363161
0.4272792339324951,-0.00016890523941620193
0.4325840473175049,2.6892334128957632e-05
0.435593843460083,0.00016497896083879455
0.44161081314086914,0.00018238766451796436
0.4461183547973633,9.473405353094283e-05
0.44986963272094727,-8.879225825727663e-06
0.4539217948913574,-4.246482922992019e-05
0.4574244022369385,-5.952140809696605e-06
0.46306800842285156,1.518642115811908e-05
0.46723365783691406,-5.814674421110881e-05
0.46723365783691406,-0.00020952301881826412
0.4746565818786621,-0.0003368776987509593
0.47743749618530273,-0.0003470546397984245
0.4849510192871094,-0.0002297827984697073
0.4895906448364258,-4.576870879709127e-05
0.4895906448364258,0.00013366175133774712
0.4976165294647217,0.0002674692868978023
0.5000162124633789,0.00034625503616861754
0.5071754455566406,0.0003742766779129029
0.5071754455566406,0.00035452843358134
0.5155854225158691,0.0002887082550080574
0.5175962448120117,0.0001911225958703325
0.5175962448120117,9.91912868341753e-05
0.5271594524383545,5.980232269211804e-05
0.5323114395141602,9.616165572397116e-05
0.5373523235321045,0.00018848171403582347
0.54142165184021,0.0002898919045273742
0.5459396839141846,0.00035859852907808637
0.5475847721099854,0.00037542663008384615
0.5555634498596191,0.0003417036794360329
0.5575764179229736,0.00027244132825663444
0.5575764179229736,0.00019265036344406482
0.5671548843383789,0.00012934799883920179
0.5671548843383789,9.298668227124558e-05
0.5761063098907471,6.31472678541954e-05
0.5777115821838379,3.8786945844231985e-06
0.5827682018280029,-9.487104296683889e-05
0.5874588489532471,-0.00019117116516928877
0.5874588489532471,-0.00021536573325534644
0.5972135066986084,-0.00013191979034388957
0.6023104190826416,1.6569406046350884e-05
0.6074216365814209,0.00013291018928415278
0.6074216365814209,0.00014251955304134977
0.6123015880584717,5.0682853721773295e-05
0.6200015544891357,-7.229906736271968e-05
0.6200015544891357,-0.0001533144584038238
0.6288120746612549,-0.0001640298397609004
0.629953145980835,-0.00012242941755184354
0.6375823020935059,-6.348305844229632e-05
0.6375823020935059,-1.1954791800654952e-05
0.6459283828735352,2.352870960182368e-05
0.6475663185119629,3.952314319607213e-05
0.6547229290008545,2.538166998177095e-05
0.657233476638794,-3.621809737669801e-05
0.6630046367645264,-0.0001483008453380071
0.6685278415679932,-0.00027234708997034653
0.673595666885376,-0.00033432900736894385
0.6774952411651611,-0.0002848758618372673
0.679551362991333,-0.00016436858231172385
0.6859962940216064,-8.66446773253396e-05
0.6875271797180176,-0.00012999727711552318
0.6875271797180176,-0.0002454757697223665
0.6972856521606445,-0.00029677427463784586
0.6972856521606445,-0.00020041567377207905
0.7073249816894531,-1.3910576470045033e-05
0.7073249816894531,0.00012229400952092884
0.7171695232391357,0.0001200788289246101
0.7212419509887695,1.5376704925408786e-05
0.7212419509887695,-7.899001230384382e-05
0.7294490337371826,-7.358242571155905e-05
0.7334599494934082,3.7825293006543085e-05
0.7374725341796875,0.0001926457508145702
0.7427067756652832,0.00031677930672528476
0.7475392818450928,0.0003722261974827564
0.7475392818450928,0.00036439692733595814
0.7475392818450928,0.00031758727528572155
0.7572925090789795,0.0002506861408993694
0.7572925090789795,0.00017610184335098552
0.768970251083374,0.00011273628554579835
0.768970251083374,8.356372739464797e-05
0.7774577140808105,9.136183251457996e-05
0.7824802398681641,0.00010577935368933004
0.7864851951599121,8.711483354516196e-05
0.7896263599395752,2.2208231488887576e-05
0.7938897609710693,-6.725022373842076e-05
0.7995193004608154,-0.00014512935345400524
0.7995193004608154,-0.00018224373633777288
0.8074057102203369,-0.00016380248787196424
0.8114821910858154,-9.019289810607926e-05
0.8172156810760498,1.9242301606388447e-05
0.8193190097808838,0.00012447405225799447
0.8254647254943848,0.000181096316532834
0.8298499584197998,0.00017462283915318258
0.8338627815246582,0.00013880313688948868
0.8373773097991943,0.00012342159425683842
0.8424501419067383,0.0001333400205180047
0.8474807739257812,0.00010995627374838594
0.8474807739257812,-1.048970708009736e-05
0.8474807739257812,-0.00021887605268974453
0.8572359085083008,-0.0004214309953520842
0.8628029823303223,-0.0005078451867034349
0.8674139976501465,-0.000431400530945374
0.8727221488952637,-0.00023272403341750654
0.8773293495178223,-2.003833837852968e-06
0.8773293495178223,0.00017701876912723006
0.8773293495178223,0.00026322637908911766
0.8874382972717285,0.00026490469956003235
0.8874382972717285,0.00022133430505702343
0.8973181247711182,0.00016761341401757917
0.8973181247711182,0.00010352673402920422
0.9072971343994141,-2.1346431939069937e-06
0.9072971343994141,-0.0001619095668380804
0.9172155857086182,-0.00032000689228723234
0.9172155857086182,-0.0003708041621629121
0.9228086471557617,-0.00024750891298413763
0.9274177551269531,4.147975341217189e-06
0.9274177551269531,0.00024483048071030254
0.9372637271881104,0.00033848912113064824
0.9423420429229736,0.00024640278659746496
0.9475524425506592,4.859405811778273e-05
0.9475524425506592,-0.00012311771936168373
0.9475524425506592,-0.00019058862247104164
0.9600210189819336,-0.00017862494914736395
0.9640262126922607,-0.00015633089587566515
0.9693026542663574,-0.00014125332557370117
0.9693026542663574,-8.729444466585971e-05
0.9776930809020996,3.2941574877434754e-05
0.98002028465271,0.00016611936071129173
0.98002028465271,0.00021895096066219393
0.990088939666748,0.00015039969427474615
0.9961073398590088,8.43497225577609e-06
0.9990823268890381,-0.00012120228467277816
1.005098819732666,-0.00018998382726115854
1.008753776550293,-0.0002104448790635773
1.008753776550293,-0.0002221137014756897
1.0172064304351807,-0.0002480799372977863
1.0189614295959473,-0.0002798524789158474
1.0189614295959473,-0.0002897112789243205
1.0291860103607178,-0.0002541587397104469
1.0291860103607178,-0.00017283559595570493
1.0395781993865967,-7.012845925674781e-05
1.0395781993865967,1.9542480631881798e-05
1.0477404594421387,6.75127473472588e-05
1.0520658493041992,5.8308876386842035e-05
1.0575857162475586,-4.854364456591278e-06
1.0606064796447754,-9.228636651290269e-05
1.0606064796447754,-0.00015548178641251086
1.0706932544708252,-0.00016348100605625146
1.0706932544708252,-0.00013241516590982026
1.077422857284546,-0.00010286662383441548
1.0811119079589844,-9.364573818206964e-05
1.0875751972198486,-9.943168128754982e-05
1.092329740524292,-0.00012216229358313666
1.0971429347991943,-0.00016556065561739672
1.101560354232788,-0.00019484643291773544
1.1056287288665771,-0.00014314364649896884
1.109262466430664,1.5040418441518773e-05
1.1139321327209473,0.00021064495177575664
1.1175882816314697,0.0003210176775169265
1.1233174800872803,0.0002701003808113356
1.1275818347930908,9.301324096568366e-05
